country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median
Hungary,2015,national,income,2011,2015,4,0.5698474722062801,1.0730452072977898,2.730657883,0.3739128053387799,14.07521077914528,54.37264806822609,83.04680689148945,92.40093411,5.87701303,12.49007774730735,18.06594807357882,56090,105620,268779,36804,1385427,5351915,8174320,9095050,578476,1229402,1778236
Hungary,2016,national,income,2011,2016,4,1.330806135,1.804634994,2.64873711,0.6048500755199699,10.88582662547313,50.72081540860536,80.40224046592387,91.68262639018508,4.272743351,10.21820099827979,19.36119548413473,130606,177107,259948,59360,1068338,4977752,7890694,8997754,419328,1002817,1900112
Hungary,2017,national,income,2011,2017,4,0.591938551,1.2328955,3.037047474,0.383711896,9.009367023,47.38583644267435,77.12843413867427,91.54673717318072,6.122977965,11.52637376221255,17.195043757798082,57939,120675,297265,37558,881834,4638110,7549305,8960564,599315,1128198,1683045
Hungary,2018,national,income,2011,2018,4,0.207530354,0.511044803,2.045912984,0.145835246,7.831006998,41.56759886126726,73.15807410577865,89.59186706610255,5.8195292225612105,10.93632745219255,16.18361809485045,20287,49958,200000,14256,765525,4063467,7151614,8758110,568892,1069088,1582040
Hungary,2019,national,income,2011,2019,4,0.271027759,0.70411863,1.818967034,0.087345092,5.764723883,32.758127830059856,64.05582858512543,84.85157444150786,5.219127771,9.26284105,19.59022065001752,26483,68800,177734,8535,563279,3200843,6258985,8290967,509968,905085,1914188
Iceland,2003,national,income,2011,2003,0,0,0.037692831,0.328814179,0,0.924012316,6.573889452,24.02417615027739,51.663667664276645,3.310135889,6.332095667,11.84434326172332,0,109,952,0,2675,19033,69555,149577,9584,18333,34292
Iceland,2004,national,income,2011,2004,0,0.170065497,0.170065497,0.360349065,0.10764482,0.715100724,6.131318732,24.07538467627888,52.02635613742343,2.980377592,5.653375859,9.908812897,497,497,1052,314,2089,17908,70318,151955,8705,16512,28941
Iceland,2005,national,income,2011,2005,0,0.03701966,0.067469397,0.207138662,0,0.902432907,6.030859878607011,23.60251949,48.11259406730792,2.960152314,6.475975785,11.83280568754908,110,200,615,0,2678,17896,70037,142766,8784,19216,35112
Iceland,2006,national,income,2011,2006,0,0.146804858,0.278164809,0.345923127,0.063986639,0.606872464,4.506817338,16.20049388756272,37.15711613121432,3.092024631,6.574259336,11.58480082453135,446,845,1051,194,1844,13691,49214,112877,9393,19971,35193
Iceland,2007,national,income,2011,2007,0,0.08061417,0.131599604,0.189544362,0.02240343,0.450490566,3.137070865,13.45719587460848,31.01824305188868,2.804919347,6.1842209545754905,12.015272043135573,251,410,591,70,1404,9774,41928,96642,8739,19268,37436
Iceland,2008,national,income,2011,2008,0,0.060815003,0.060815003,0.096684419,0.060815003,0.397243887,2.796808106,13.452364281082648,31.30336615,2.681626635,6.871235227,13.101696044462033,193,193,307,193,1261,8877,42700,99361,8512,21810,41587
Iceland,2009,national,income,2011,2009,0,0.097200671,0.097200671,0.151502699,0.059820588,0.7454842795993599,5.459502236,20.33703592421449,41.07318155668822,3.221181781,6.970508022,13.00018432964643,310,310,483,191,2374,17388,64773,130818,10259,22201,41405
Iceland,2010,national,income,2011,2010,0,0.149384488,0.193826092,0.249727693,0.117682773,0.8349683582505201,6.356990866,24.13804448038387,49.19557592611784,3.088305552,6.730196620227071,12.22967295140885,475,616,794,374,2656,20218,76769,156462,9822,21405,38895
Iceland,2011,national,income,2011,2011,0,0.123283962,0.21563164,0.513035565,0.088382663,1.401516341,6.470539609050641,26.11572558274255,48.76218574872109,3.510906943,7.223380038,13.32729667174995,393,688,1637,282,4471,20642,83313,155558,11200,23044,42516
Iceland,2012,national,income,2011,2012,0,0.033555817,0.060461605,0.205697092,0.033555817,0.777486489,6.262646858,24.36299301201215,47.83891766879616,3.181047853,6.688535394,13.181500776431628,108,194,660,108,2494,20085,78136,153427,10202,21451,42275
Iceland,2013,national,income,2011,2013,0,0.047026344,0.08820933,0.08820933,0.047026344,0.372296453,4.263957134,21.40471255662943,45.03906991952668,2.471573583,5.377613698,11.77851715232946,152,286,286,152,1205,13805,69301,145820,8002,17411,38135
Iceland,2014,national,income,2011,2014,0,0,0.026062048,0.091243186,0,0.568097024,4.797903946,20.63728468,42.42253268134783,2.925585619,6.278394045,12.29791668138137,0,85,299,0,1860,15708,67564,138885,9578,20555,40262
Iceland,2015,national,income,2011,2015,0,0.034490183,0.034490183,0.128599487,0,0.425198959,3.5011520380620103,15.79714022911068,35.28747992245628,2.562171383,6.068964772,12.74177663670969,114,114,425,0,1407,11582,52259,116736,8476,20077,42152
Iceland,2016,national,income,2011,2016,0,0,0.079983762,0.113260179,0,0.313398671,2.98767125,12.24772682317378,28.85147623471927,2.98767125,6.546583731036961,12.24772682317378,0,268,380,0,1051,10022,41084,96779,10022,21960,41084
Iceland,2017,national,income,2011,2017,0,0,0.017925464,0.041061216,0,0.23110946,2.084309553,9.902415075,26.02848762013022,2.704477396,6.279344833,12.20248263,0,62,141,0,794,7158,34005,89382,9287,21563,41903
India,1977,national,consumption,2011,1977.5,0,63.102191792732384,88.72211929715684,97.10688397470432,18.21874853751522,99.36601453906847,99.93083380801376,99.97442633805728,99.98887148946112,2.6766295307540497,7.258041555,14.97544942364697,411684231,578830884,633533823,118860713,648272589,651957520,652241921,652336163,17462566,47352099,97701145
India,1977,rural,consumption,2011,1977.5,0,68.58910736,91.86141391284296,98.07868368732754,20.90768676030024,99.62367596024656,99.999,99.999,99.999,2.2983605957031203,6.258749999999989,13.48386718749999,348919107,467307474,498935298,106359328,506794816,508704124,508704124,508704124,11691972,31838838,68593674
India,1977,urban,consumption,2011,1977.5,0,43.67802246093749,77.60873702508067,93.66662652186407,8.699667969,98.45387018153978,99.68951942299572,99.88743338823032,99.95301566092476,4.025310058593741,9.700444336,17.34051758,62765124,111523410,134598525,12501384,141477773,143253396,143537797,143632039,5784353,13939495,24918247
India,1983,national,consumption,2011,1983,1,56.39493841350923,86.17162837083315,96.56177784771592,13.0614324,99.33640976422284,99.96895617483996,99.999,99.999,2.731847306,7.82068584,15.41129375692725,422639999,645795137,723661926,97886157,744455821,749196307,749421464,749421464,20473255,58610484,115496698
India,1983,rural,consumption,2011,1983,1,62.27551455487982,90.06579741233845,97.76970047,15.631875,99.62237847,99.999,99.999,99.999,2.383792725,7.161889648,14.75314453,355264882,513800892,557749564,89175598,568318589,570467112,570467112,570467112,13598890,40856634,84162679
India,1983,urban,consumption,2011,1983,1,37.64895508,73.75787397,92.71118619180672,4.867426758,98.42480442,99.87318306821876,99.999,99.999,2.804851074,8.235893555,16.12005859,67375117,131994245,165912361,8710559,176137232,178729194,178954351,178954351,5019453,14738637,28847835
India,1987,national,consumption,2011,1987.5,2,50.575480878195776,83.63468956975234,95.69575907822208,7.804477904,98.98618203495562,99.81583827416216,99.94772745,99.99134051786416,1.747288399,5.899179352,13.48955965588699,414558161,685538576,784401003,63971908,811372011,818172554,819253626,819611115,14322210,48354517,110571505
India,1987,rural,consumption,2011,1987.5,2,55.18695068359376,87.67360965689197,97.12813020170896,8.919350585937499,99.35079542173231,99.88634311756348,99.97070761745036,99.99857536,1.5843920898437398,5.135927734,12.092543945312489,340068838,540255662,598515591,54962145,612211930,615512041,616031906,616203630,9763221,31648224,74515756
India,1987,urban,consumption,2011,1987.5,2,36.60954337822318,71.40273145558488,91.35779169871826,4.428061523,97.88194239200789,99.60231280875952,99.87813152,99.96942964603188,2.633986816,9.090214844,17.535791015624998,74489323,145282913,185885412,9009763,199160081,202660513,203221721,203407485,5359365,18495832,35680019
India,1993,national,consumption,2011,1993.5,3,47.62246018413542,81.95259611,95.55482671260349,5.955526548292911,99.25356593277208,99.87501240154786,99.94790518492188,99.97346917,1.625970483,5.250832866,12.105732649285269,441652537,760031545,886179157,55231783,920481408,926244726,926920737,927157818,15079313,48696427,112269033
India,1993,rural,consumption,2011,1993.5,3,53.46417969645479,87.19005184126209,97.65754996801624,7.0040964577268605,99.63103149938728,99.91186467,99.95739583065551,99.98218186,1.33055642,4.52263627,10.72150043567536,365966330,596822461,668473272,47943567,681981902,683904226,684215890,684385552,9107759,30957785,73389477
India,1993,urban,consumption,2011,1993.5,3,31.15987859548919,67.19289356,89.62913084898395,3.000545973,98.18982816271944,99.77115884,99.92115954446622,99.94891589413972,2.777753674,8.036759562227761,15.52230234211419,75686207,163209084,217705885,7288217,238499506,242340500,242704846,242772266,6747062,19520995,37703105
India,2004,national,consumption,2011,2004.5,3,39.90121167,76.25870480078368,92.94521175173796,3.5878217816143696,98.35132165502134,99.67719937443344,99.87248947040804,99.94298937932304,1.490858287,5.281315145286309,12.34986604777498,450733450,861436224,1049930922,40528877,1110999609,1125977034,1128183077,1128979461,16841085,59658975,139506985
India,2004,rural,consumption,2011,2004.5,3,45.30752732157868,82.97386946721593,96.06617724639736,4.057733094,99.12537174660618,99.80395141947704,99.92736768891255,99.95851425,1.115931923,4.084967117,10.37411007903831,363877617,666386707,771534748,32588807,796104008,801553874,802545065,802795212,8962366,32807531,83317424
India,2004,urban,consumption,2011,2004.5,3,26.60249443643796,59.74041731966603,85.26810958,2.431911161,96.44727572722772,99.36540855,99.73749737,99.90480056,3.9979031071134097,10.21082447781025,18.76549358388309,86855833,195049517,278396174,7940070,314895600,324423160,325638012,326184249,13052957,33337839,61268411
India,2009,national,consumption,2011,2009.5,3,32.83586057162599,71.09163449229428,91.11889960840504,2.476059681,97.95062730863228,99.63962836805254,99.85252569,99.90749579387524,1.768461415,5.834161322,12.76109531354318,399850883,865701471,1109578729,30151628,1192770468,1213337877,1215930384,1216599769,21535018,71044112,155395203
India,2009,rural,consumption,2011,2009.5,3,37.92070983378334,79.23147528541915,95.68186198960451,2.896338041,99.17341522349822,99.80835412193542,99.92057896,99.93954266327006,1.278261421,4.442964471525699,10.90098557018074,320528705,669712205,808760793,24481596,838273506,843640392,844588984,844749277,10804636,37554615,92141703
India,2009,urban,consumption,2011,2009.5,3,21.29649280670462,52.61938258921107,80.76388251753002,1.522295603,95.1756779,99.25672841859716,99.69808815,99.83476982057776,4.450100928766871,10.74245637377971,18.94244757,79322177,195989266,300817936,5670032,354496962,369697485,371341399,371850492,16575109,40011989,70554161
India,2011,national,consumption,2011,2011.5,3,22.50708687414582,61.71677516315886,87.46606753816913,1.05877001,96.83066619990235,99.31321200298588,99.73652892221448,99.87298713477897,1.7463821309059002,6.359506346,13.710410566582471,281403393,771637396,1093577693,13237674,1210662141,1241701112,1246993792,1248699912,21834805,79512141,171419610
India,2011,rural,consumption,2011,2011.5,3,26.27929980300691,69.43845923331247,92.54328244,1.284429005,98.60124138437192,99.71090462462556,99.86055897783268,99.92250573978072,1.27503472,4.656387325,11.60409064854902,225804327,596648491,795176195,11036429,847229079,856763837,858049739,858582015,10955709,40009910,99707903
India,2011,urban,consumption,2011,2011.5,3,14.218253227525429,44.74961134279997,76.30970109194294,0.562920515,92.94011086,98.43934617265612,99.46399274316302,99.76417793,4.311303977,10.7002159,18.548043105191088,55599065,174988905,298401498,2201245,363433062,384937274,388944053,390117897,16858925,41842130,72530278
India,2015,national,consumption,2011,2015.25,5,18.71870304524353,60.31921571485699,86.67861024804357,1.08414644,95.99518124356464,99.42254613515776,99.84205349,99.93395632062264,1.953185274,5.748510338,12.36105907191948,245243536,790273648,1135621886,14203971,1257683163,1302586866,1308083052,1309287119,25589704,75314246,161948711
India,2015,rural,consumption,2011,2015.25,5,21.98728001738427,65.88713413395325,90.89756325,1.199732457,97.72137684638284,99.69675011,99.91772208245004,99.96737450214712,1.607487269,5.084782207,11.442975502093333,193647195,580283633,800556420,10566329,860655367,878052948,879999101,880436401,14157522,44782884,100781002
India,2015,urban,consumption,2011,2015.25,5,12.01511365520439,48.89986131170486,78.02587578870974,0.847088784,92.45489241854573,98.86017575696108,99.68686325928236,99.86541830881777,2.455212391,6.377350444531251,13.19118999,51596340,209990014,335065465,3637642,397027796,424533918,428083951,428850718,10543385,27386170,56646749
India,2016,national,consumption,2011,2016.25,5,18.09145386309809,59.22667501951271,86.36451396443469,1.126569026,95.94383768,99.36884978837016,99.81964992651808,99.92726186510563,2.077821103,5.864347658,12.40636112208884,239624427,784467527,1143912885,14921601,1270792680,1316157557,1322128482,1323553821,27521099,77674296,164324393
India,2016,rural,consumption,2011,2016.25,5,20.07524790403368,65.34213219115973,90.81708646,1.287315288,97.58766470186558,99.68712991972352,99.90859134189756,99.95838144049496,1.772881182,4.913689614,10.870318324590407,177669143,578288283,803745688,11392945,863666384,882246986,884206955,884647605,15690281,43486936,96204049
India,2016,urban,consumption,2011,2016.25,5,14.09672328085952,46.91208828125078,77.39844836039428,0.802877153,92.63369259638291,98.72793477995708,99.64055018898864,99.86459693268388,3.59263406,9.086389584,16.78240477368544,61955284,206179244,340167198,3528656,407126296,433910571,437921527,438906216,15789674,39934802,73758890
India,2017,national,consumption,2011,2017.25,5,13.35759875578259,53.69757409596626,82.49974729677001,0.750830957,94.60019343528532,99.02299627537836,99.72573235879447,99.90030579,1.865667768,5.242154013,11.661167016482873,178815073,718836955,1104404960,10051200,1266390822,1325597857,1335005222,1337342196,24975261,70175498,156105335
India,2017,rural,consumption,2011,2017.25,5,14.585027746885729,61.47144929777103,88.09609838,0.771249024,96.71406208337643,99.65365314933425,99.94251164222204,99.98130911750113,1.297761649,3.651198448,8.910389822,129643596,546408267,783069816,6855489,859673291,885802768,888370378,888715241,11535562,32454823,79202796
India,2017,urban,consumption,2011,2017.25,5,10.931965275443591,38.33491597223445,71.44029158447385,0.710480969,90.42278635,97.77669816839096,99.2973352,99.74022778,5.125547475,11.126035971783493,18.78405867091987,49171477,172428688,321335144,3195711,406717532,439795089,446634844,448626955,23054477,50044398,84489831
India,2018,national,consumption,2011,2018.25,5,11.08009030081359,46.15115073312026,79.16194127581582,0.721819553,94.00924868682615,99.28268768794504,99.84584916213352,99.95335791305706,2.6493971533159697,6.759802898075259,13.76093924092911,149873986,624259979,1070777890,9763636,1271608848,1342939613,1350557174,1352011382,35836866,91435952,186136283
India,2018,rural,consumption,2011,2018.25,5,11.67175486954673,53.346974507040734,86.78879919817388,0.543772135,96.33057688,99.52923618116368,99.88818827950918,99.96290317,1.524054842,4.552288988,10.46657134,104151517,476035386,774449534,4852286,859594453,888137309,891340375,892007085,13599722,40621810,93397205
India,2018,urban,consumption,2011,2018.25,5,9.93309907,32.20144476142277,64.37663957201364,1.066979357,89.50915992,98.80473282,99.76377124346186,99.93485363832244,7.474606037,13.93911347,21.34677883530852,45722469,148224593,296328356,4911350,412014395,454802304,459216798,460004298,34405923,64162320,98260113
India,2019,national,consumption,2011,2019.25,5,9.999751268,44.11697895607437,80.28247518,0.4431705155398899,93.77400809776192,98.69361569,99.57934616812454,99.82159471145854,2.356584397,6.696565463,13.61373720865527,136638377,602822234,1096993996,6055561,1281344697,1348567089,1360669867,1363979994,32200788,91503060,186020522
